Date,Open,High,Low,Close,Adj Close,Volume
2023-08-23,72.0,72.94000244140625,71.9800033569336,72.91000366210938,72.77237701416016,632400
2023-08-24,73.0199966430664,73.43000030517578,72.30000305175781,72.30000305175781,72.16352844238281,911900
2023-08-25,72.69999694824219,73.5199966430664,72.16000366210938,73.06999969482422,72.93206787109375,1024100
2023-08-28,72.94000244140625,73.44000244140625,72.8499984741211,73.2300033569336,73.0917739868164,809200
2023-08-29,73.23999786376953,73.75,72.81999969482422,73.72000122070312,73.58084869384766,784700
2023-08-30,73.75,74.41000366210938,73.72000122070312,74.12000274658203,73.98009490966797,981400
2023-08-31,74.30000305175781,74.56999969482422,74.02999877929688,74.0999984741211,73.96012878417969,1085100
2023-09-01,74.31999969482422,74.5,74.04000091552734,74.19999694824219,74.0599365234375,595900
2023-09-05,74.08000183105469,74.12000274658203,72.47000122070312,72.5,72.36314392089844,1117600
2023-09-06,72.5,72.81999969482422,72.16999816894531,72.7300033569336,72.59272003173828,1325100
2023-09-07,72.94999694824219,74.05000305175781,72.41999816894531,73.98999786376953,73.85033416748047,1319800
2023-09-08,74.22000122070312,74.22000122070312,72.86000061035156,73.12000274658203,72.98197937011719,810100
2023-09-11,73.23999786376953,73.48999786376953,72.95999908447266,73.4000015258789,73.2614517211914,836100
2023-09-12,73.38999938964844,74.12000274658203,73.18000030517578,73.55000305175781,73.41117095947266,816900
2023-09-13,73.5199966430664,73.69999694824219,72.98999786376953,73.13999938964844,73.00193786621094,940200
2023-09-14,73.62999725341797,73.62999725341797,72.62999725341797,73.27999877929688,73.14167022705078,1559100
2023-09-15,72.94999694824219,73.18000030517578,72.36000061035156,72.62999725341797,72.4928970336914,2726900
2023-09-18,72.77999877929688,73.80000305175781,72.56999969482422,73.33000183105469,73.19158172607422,907600
2023-09-19,74.0,74.0,73.41000366210938,73.83000183105469,73.69063568115234,718000
2023-09-20,74.16000366210938,74.5,73.7699966430664,73.83999633789062,73.70061492919922,677700
2023-09-21,73.56999969482422,73.70999908447266,72.30999755859375,72.37000274658203,72.2333984375,1194700
2023-09-22,72.37999725341797,72.97000122070312,72.22000122070312,72.2699966430664,72.13357543945312,826000
2023-09-25,71.98999786376953,72.33000183105469,71.86000061035156,72.0999984741211,71.96389770507812,698100
2023-09-26,71.87999725341797,71.94000244140625,70.93000030517578,71.08000183105469,70.94583129882812,800800
2023-09-27,70.95999908447266,71.22000122070312,70.54000091552734,70.95999908447266,70.8260498046875,940800
2023-09-28,71.25,71.61000061035156,70.77999877929688,70.87000274658203,70.7362289428711,1227200
2023-09-29,71.0,71.0,69.68000030517578,69.83999633789062,69.70816802978516,1018500
2023-10-02,69.68000030517578,69.93000030517578,69.18000030517578,69.5199966430664,69.3887710571289,1318200
2023-10-03,69.52999877929688,69.9000015258789,68.94000244140625,69.27999877929688,69.14922332763672,856100
2023-10-04,69.61000061035156,70.5199966430664,69.38999938964844,70.37999725341797,70.24714660644531,919100
2023-10-05,70.33000183105469,70.9800033569336,70.33000183105469,70.76000213623047,70.62643432617188,1008800
2023-10-06,70.7699966430664,71.41000366210938,70.37999725341797,71.0199966430664,70.88594055175781,855700
2023-10-09,70.72000122070312,71.68000030517578,70.72000122070312,71.63999938964844,71.50476837158203,727300
2023-10-10,71.87000274658203,72.0,70.44999694824219,70.94000244140625,70.80609130859375,1286300
2023-10-11,71.2300033569336,71.91999816894531,70.87999725341797,71.45999908447266,71.32511138916016,1103100
2023-10-12,71.44999694824219,71.62000274658203,69.9000015258789,70.19999694824219,70.06748962402344,1061400
2023-10-13,70.44000244140625,71.04000091552734,69.30000305175781,69.70999908447266,69.57841491699219,1474500
2023-10-16,70.0,70.27999877929688,69.36000061035156,69.80999755859375,69.67822265625,1659000
2023-10-17,69.2699966430664,69.79000091552734,68.69000244140625,69.01000213623047,68.8797378540039,2125500
2023-10-18,68.94999694824219,69.29000091552734,68.55000305175781,68.8499984741211,68.72003936767578,1932500
2023-10-19,69.69000244140625,69.69000244140625,68.12000274658203,68.2699966430664,68.14112854003906,1736100
2023-10-20,68.44000244140625,68.86000061035156,66.9800033569336,67.16999816894531,67.04320526123047,5591300
2023-10-23,67.55000305175781,68.61000061035156,66.7300033569336,66.77999877929688,66.65394592285156,1934100
2023-10-24,67.1500015258789,69.93000030517578,67.05999755859375,69.69999694824219,69.56842803955078,2594700
2023-10-25,70.0,70.33000183105469,68.91000366210938,69.0199966430664,68.88970947265625,2136800
2023-10-26,69.48999786376953,70.19000244140625,68.22000122070312,68.44999694824219,68.32079315185547,1875800
2023-10-27,68.33000183105469,68.5,67.30000305175781,67.62999725341797,67.50233459472656,1081600
2023-10-30,68.08999633789062,69.12000274658203,67.6500015258789,68.87000274658203,68.74000549316406,1197700
2023-10-31,68.91999816894531,69.81999969482422,68.63999938964844,69.41999816894531,69.41999816894531,2585100
2023-11-01,69.69999694824219,69.86000061035156,68.41999816894531,69.30000305175781,69.30000305175781,1747300
2023-11-02,69.48999786376953,70.95999908447266,69.37999725341797,70.91000366210938,70.91000366210938,1093800
2023-11-03,71.25,71.25,70.0199966430664,70.52999877929688,70.52999877929688,2353100
