Date,Open,High,Low,Close,Adj Close,Volume
2023-08-23,61.36000061035156,61.79999923706055,61.04999923706055,61.72999954223633,61.72999954223633,2251400
2023-08-24,61.66999816894531,62.90999984741211,61.459999084472656,62.27000045776367,62.27000045776367,2418100
2023-08-25,62.47999954223633,62.7400016784668,61.70000076293945,62.40999984741211,62.40999984741211,2109500
2023-08-28,62.5,62.9900016784668,62.33000183105469,62.529998779296875,62.529998779296875,2134600
2023-08-29,62.77000045776367,63.13999938964844,62.33000183105469,62.849998474121094,62.849998474121094,2834700
2023-08-30,63.04999923706055,63.40999984741211,62.77000045776367,62.939998626708984,62.939998626708984,2343500
2023-08-31,63.130001068115234,63.4900016784668,62.81999969482422,63.34000015258789,63.34000015258789,4953500
2023-09-01,63.79999923706055,64.55999755859375,63.79999923706055,64.30000305175781,64.30000305175781,3087100
2023-09-05,64.30000305175781,64.86000061035156,63.75,63.77000045776367,63.77000045776367,3978900
2023-09-06,63.36000061035156,63.869998931884766,62.91999816894531,63.20000076293945,63.20000076293945,3028200
2023-09-07,62.95000076293945,63.5,62.5,62.77000045776367,62.77000045776367,3155400
2023-09-08,62.720001220703125,63.66999816894531,62.54999923706055,63.310001373291016,63.310001373291016,2821300
2023-09-11,63.66999816894531,64.2300033569336,63.2400016784668,63.400001525878906,63.400001525878906,2188200
2023-09-12,63.529998779296875,64.5999984741211,63.43000030517578,63.9900016784668,63.9900016784668,3328300
2023-09-13,64.20999908447266,64.44000244140625,63.52000045776367,63.790000915527344,63.790000915527344,4550200
2023-09-14,65.0999984741211,65.97000122070312,64.7300033569336,65.93000030517578,65.93000030517578,4939900
2023-09-15,65.37000274658203,66.18000030517578,65.33000183105469,65.6500015258789,65.6500015258789,7679900
2023-09-18,65.6500015258789,66.37999725341797,65.16000366210938,66.30000305175781,66.30000305175781,3644800
2023-09-19,66.5,66.81999969482422,65.9000015258789,66.36000061035156,66.36000061035156,3331100
2023-09-20,66.66000366210938,66.9800033569336,66.06999969482422,66.08999633789062,66.08999633789062,4142500
2023-09-21,65.86000061035156,65.87000274658203,64.47000122070312,64.69000244140625,64.69000244140625,4891400
2023-09-22,64.69000244140625,65.33999633789062,64.33000183105469,64.41999816894531,64.41999816894531,2492900
2023-09-25,64.12000274658203,65.06999969482422,64.0199966430664,65.05000305175781,65.05000305175781,2335700
2023-09-26,64.55000305175781,65.05000305175781,63.040000915527344,63.060001373291016,63.060001373291016,5531000
2023-09-27,63.18000030517578,63.369998931884766,62.04999923706055,62.79999923706055,62.79999923706055,7114600
2023-09-28,62.66999816894531,63.33000183105469,62.63999938964844,62.900001525878906,62.900001525878906,3483700
2023-09-29,63.09000015258789,63.619998931884766,62.709999084472656,62.90999984741211,62.90999984741211,3330500
2023-10-02,62.47999954223633,62.7599983215332,61.189998626708984,61.689998626708984,61.689998626708984,3259500
2023-10-03,61.09000015258789,61.29999923706055,59.709999084472656,60.2599983215332,60.2599983215332,3797500
2023-10-04,60.15999984741211,60.2599983215332,58.9900016784668,60.0,60.0,3456700
2023-10-05,59.4900016784668,60.45000076293945,59.439998626708984,60.290000915527344,60.290000915527344,3632300
2023-10-06,59.81999969482422,61.619998931884766,59.56999969482422,61.31999969482422,61.31999969482422,3938400
2023-10-09,61.029998779296875,61.97999954223633,60.95000076293945,61.900001525878906,61.900001525878906,3180900
2023-10-10,62.0,62.869998931884766,62.0,62.18000030517578,62.18000030517578,3089900
2023-10-11,62.529998779296875,63.150001525878906,62.08000183105469,62.849998474121094,62.849998474121094,3143000
2023-10-12,63.099998474121094,63.15999984741211,61.81999969482422,62.47999954223633,62.47999954223633,2617200
2023-10-13,63.130001068115234,63.619998931884766,61.91999816894531,62.060001373291016,62.060001373291016,3012900
2023-10-16,62.7400016784668,63.97999954223633,62.45000076293945,63.349998474121094,63.349998474121094,2619900
2023-10-17,62.970001220703125,64.70999908447266,62.970001220703125,63.939998626708984,63.939998626708984,4090700
2023-10-18,63.439998626708984,63.66999816894531,62.63999938964844,63.08000183105469,63.08000183105469,2979600
2023-10-19,62.93000030517578,63.279998779296875,61.68000030517578,61.91999816894531,61.91999816894531,3990600
2023-10-20,61.84000015258789,61.93000030517578,59.72999954223633,60.119998931884766,60.119998931884766,4589600
2023-10-23,59.93000030517578,59.9900016784668,58.439998626708984,58.4900016784668,58.4900016784668,8494700
2023-10-24,58.779998779296875,59.310001373291016,58.630001068115234,59.209999084472656,59.209999084472656,5061800
2023-10-25,59.290000915527344,59.77000045776367,58.709999084472656,58.959999084472656,58.959999084472656,3735500
2023-10-26,58.970001220703125,60.0099983215332,58.939998626708984,59.599998474121094,59.599998474121094,3139400
2023-10-27,59.540000915527344,59.7400016784668,57.90999984741211,58.290000915527344,58.290000915527344,4686900
2023-10-30,58.939998626708984,59.63999938964844,58.47999954223633,59.41999816894531,59.41999816894531,3133600
2023-10-31,59.599998474121094,60.06999969482422,59.2400016784668,60.0099983215332,60.0099983215332,2713000
2023-11-01,60.0,60.34000015258789,59.18000030517578,59.97999954223633,59.97999954223633,4322600
2023-11-02,59.9900016784668,62.2599983215332,59.20000076293945,60.0099983215332,60.0099983215332,4566800
2023-11-03,61.11000061035156,62.400001525878906,61.11000061035156,61.7599983215332,61.7599983215332,4119200
