Date,AAPL,AMZN,GOOG,GOOGL,MSFT,NVDA
2022-12-12,0.005116517404068461,-0.05804791237843046,-0.0024251646677665804,-0.03867472416345132,0.006029043774467682,0.0014492687747974437
2022-12-13,0.013831118560957098,-0.0034106510132681216,0.0004998984431624939,0.0016063258744865333,-0.006872797452878517,-0.0035723780398620748
2022-12-14,-0.0009586284645533776,-0.006610905070977071,0.0017228970503135282,0.01451095819935641,0.0009709554659318819,-1.0676192955658737e-05
2022-12-15,-0.000988335796547915,-0.0014361223553472136,0.0006588545969725148,0.001203455145282363,0.003292729982938255,-0.0004666985280923941
2022-12-16,0.051714594757568455,-0.13657562941953869,-0.0027695475550066524,0.03936334200302188,0.005693575301742931,-0.017442023792880908
2022-12-17,0.0024572763425617637,0.0022701871082330947,-0.0008359136559552977,-0.007987383552799454,-0.00022945266050570913,0.005555049666360365
2022-12-19,-0.04308072101468287,-0.006868430878111219,-0.003956379377193339,0.0008107001135473068,0.0001788411120800674,0.06559063839018636
2022-12-20,-0.13648647023491783,-0.00047754835821073647,0.005185345368005416,0.007280997834796832,-0.005714007029133273,0.008089528790485113
2022-12-21,-0.0001148468109521323,-0.06624648911303553,0.01276930379554773,0.014235045218323682,0.0068218564589932,-0.0020056872171893537
2022-12-22,-0.006606746481613283,-0.0034067854220559707,0.0033799872717272237,-0.00279554204562059,-0.0011100908178690039,0.00948843921024581
2022-12-23,-0.005436539889927315,-0.015886355656489257,-0.024827149239497436,1.0607454586451297,-0.013703689046431183,-0.6065366131785028
2022-12-24,-0.0011775632574036919,-0.0009543149437145282,-0.011849153765104313,-0.01336366378956015,-0.12088021966588106,0.014014938143749565
2022-12-27,0.0009424609255809381,-0.0004711016544142007,-0.006812685058762606,-0.005231373251014739,0.000779307204044596,-0.013034777419053446
2022-12-28,-0.021516108337934756,-0.006273097396722717,0.026215451889435044,-0.019403941704980866,-0.006053231005865211,-0.025162490268109686
2022-12-29,0.0009835236487291351,0.001177153495427812,-0.0008261839977987303,0.0012509870900897506,0.010568528555304565,0.01004400430098926
2022-12-30,0.012603516650755238,0.004552564525306674,-0.001619208586523836,-0.009362873634871479,-0.002080807128226757,-0.02838290449350678
2022-12-31,-0.00017124289727663269,0.0002033675067857272,0.00043710189557978347,0.001236925852287038,0.0012574858192591703,0.00018502160271580554
2023-01-03,-0.005070432695821212,0.0044279487442345075,-0.001921865824034574,0.007201426503324363,0.00047786723652432355,-0.0016730953079628823
2023-01-04,-0.009354923114832851,-0.002393809653756433,-0.007957155183557383,-0.019787314232063744,7.663041750721497e-08,-0.0023641781350661664
2023-01-05,-0.13371478654029034,-0.0009810454688458875,0.003043605389631426,0.0007516828129058672,-0.002809326407339661,0.0037779594292697383
2023-01-06,0.0013330882129422394,-0.005844975858117559,0.0087432732300784,-0.01145213837684768,-0.016018257916525943,0.027025322837495643
2023-01-07,-0.00047000899904098997,0.0006469720481586523,0.00029547641599817604,-0.000388841326287212,0.00014643405231269855,0.0004676696806374787
2023-01-09,-0.00765278492691607,-0.0007669704542796115,-0.0073554452147416415,-0.0010530644572979751,0.00020375057818857419,0.0008803247508053103
2023-01-10,-0.008196579590245846,0.0011313154785435552,-0.04317744144858994,0.0012342139996834912,0.016040894490537954,-0.008780000937113118
2023-01-11,-0.01699386225293638,0.0008173758884487764,0.0007476024324739931,-0.00081913907784499,0.0003793103809722262,0.006191897650075043
2023-01-12,-0.004370337082716836,0.004982038922214755,0.02235479247117568,0.03604660367051405,-0.00913134581814344,-0.10503423868336466
2023-01-13,-0.0021220520163125274,-0.006731740126905231,0.01922716342711828,0.013376696196580794,-0.0029871722161449433,0.004815637092018141
2023-01-14,-8.535401038419216e-05,0.001785022978141144,0.0010028556735569285,0.0012170784912615112,0.0003660177731291246,0.0009476239815256902
2023-01-17,-0.0004900569634068245,0.07592668562548709,-0.0010236151187792471,-0.022498396450002102,-0.00887925401963388,0.018964489193931126
2023-01-18,0.025420254990749375,-0.014359206047887195,-0.028686735771208227,0.0314157548569803,0.002014413106834344,-0.016720562223484597
2023-01-19,0.00018671463171787293,-0.00014119267410431076,0.0004273153018153864,0.0017962460816490949,0.004268345140345459,0.0019714425756059283
2023-01-20,-0.0003901992144858866,-0.009251702527847109,-3.3363472258682334e-05,0.0004197425079520138,0.004445240144181301,-0.0008575927522704872
2023-01-21,0.0004199615098209383,0.00040994133457686153,-0.00039344978163982706,-0.001766848342291286,0.0004430383828571048,0.00114561613304264
2023-01-23,0.029423127909916684,0.005342331264298614,-0.00024256309280154458,-0.00426760757895005,0.009993508400946075,-0.000894800099029168
2023-01-24,-0.036557648218726695,-0.0024686582794921984,-0.015284221155422365,-0.00394918768255642,-0.039539816821354004,0.002687558258645621
2023-01-25,0.004183707262455721,-0.0028017626835381967,0.0008342343869196258,0.005674662196005118,0.002130324278827802,0.002590057974537824
2023-01-26,-0.009565271387606048,0.0011160874584728768,-0.019481705650000597,-0.0026874865552831847,0.0015356464878084838,-0.006308209753384442
2023-01-27,0.02741432858418243,-0.007084589670283407,-0.002416975024666235,-0.001476399994685714,-0.012522769430231052,-0.15585810516539728
2023-01-28,0.0006017147104704723,-0.004438860253917417,0.0049657739813594205,0.016246290016826596,-0.00045247665475060643,-0.0036400909177966615
2023-01-30,-0.0033913578935317458,-0.021421758654129416,-0.000721805678981848,-6.757759042645391e-05,0.003482495136795383,-0.0004633173383107629
2023-01-31,-0.007358852399421511,0.007861206017201222,-0.07084061557400251,0.0011139363641088215,0.006050477226933109,0.0033473718885738478
2023-02-01,-0.0007645764491355428,-0.0202337844465218,-0.022107690622716697,-0.018973800375503298,0.035577201641068194,-0.05582653295900116
2023-02-02,-0.010914348133313406,-0.004778072657544863,0.00011837606350648208,0.000651308122762993,-0.015238667381939365,0.004724785117838184
2023-02-03,-0.04496051398426276,0.0249513850565545,0.00023799347525284338,-0.00038719670590566023,0.009294560058028535,0.0007828587547846394
2023-02-04,0.006854939751752275,-5.191931042046738e-06,0.0009827671855134003,0.00020386257128604158,-0.00039965975011400294,-0.00013400895622637672
2023-02-06,-0.0012143363914063272,0.05637687766963528,0.0068609446150094625,-0.007329549596398511,-0.014416606704203354,-0.006829809554557628
2023-02-07,0.027406190037889317,-0.003354741628726818,-0.0019951904933154254,-0.0023970391194543116,0.0008497170409140673,0.004229568533963045
2023-02-08,0.02134241641933724,0.007472469553910669,-0.003163458572788891,-0.002553397645765963,-0.002628868667832655,-0.129690943350951
2023-02-09,0.003140696975615339,0.004529593085440521,-0.006718832382740084,0.002089268155890708,-0.0006919454233178861,0.0012884148493459587
2023-02-10,0.01050276136353563,-0.009220786942816538,-0.0249805152547732,0.029706841383744534,0.003954718387314502,-0.00039004815674666544
2023-02-11,0.002397778622332205,0.0006455608830937613,0.01509766961269819,0.0021850891250739936,0.002565779398830701,-6.492785546085182e-05
2023-02-13,-0.002560653939394961,-0.00315226802679816,-0.054774095758885886,-0.019300133032036423,0.0005955254179077418,0.0004599341633893314
2023-02-14,-0.00042848547145765773,-0.0072644430829745255,0.7593547087409748,-0.018566017897817696,-0.001389074852142991,-0.017240762732800504
2023-02-15,-0.021427884083234258,0.01588607271564826,0.00253523660957442,-0.01060114812663713,0.009278597966990243,0.003515815264737227
2023-02-16,-0.020694210523871107,-0.0002805355934648258,0.045254572122688234,0.018510500068759456,-0.006803026337012682,0.0021238211263119745
2023-02-17,0.031754828236793604,0.016735993747831853,0.0008912721393314185,-0.00940871880007136,-0.002775168474403253,0.0020500283808036067
2023-02-18,-2.584003046429337e-05,-7.913588328599015e-05,-0.00031970619868209417,-4.405370543202555e-06,-0.00014592368786441805,-0.00017877848406514638
2023-02-21,-0.0008508167872668399,6.766745005377722e-05,0.002563906448404321,0.0043100344322047615,0.00029964641014818086,0.001798339181443654
2023-02-22,0.007582606397413567,0.0038744347753059596,0.2983179139005128,-0.026653141117634876,-0.029657824960284386,0.00886335136271996
2023-02-23,-0.01149276708539561,-0.01747965446931877,0.0007539347676547354,-0.003595027414912141,-0.004339502261983063,6.594581882846061e-05
2023-02-24,-0.0002452063583002191,-0.0005882630072580703,-0.0012942852529027459,0.0017619585736367144,-0.0072869583652352835,-0.007388791585554978
2023-02-25,-0.0017652994802337038,-0.0017627435708252616,-0.0003752067089444573,-0.0021141903573528476,0.05087587103671149,-0.0001580443054034257
2023-02-27,-0.002124570538045133,0.006646861778505626,-0.01539750968695543,0.0036790324879234612,-0.00949490930597047,-0.0032766772892577063
2023-02-28,0.014938097839970082,-0.010663093721841817,0.0036186230155224866,-0.013773860821650503,-0.01579159519635715,0.031637107888959605
2023-03-01,0.01102137438658657,-0.10229769948124899,-0.015001419510173362,0.06422799790300172,0.0033769838910965746,-0.0016032493455718096
2023-03-02,-0.009244789561461767,0.0029588312074504725,0.015617227148884043,0.005768839807639746,0.0198993635845757,0.05851259175940062
2023-03-03,0.0007286423274388526,0.0003408925876356355,0.0025482116820020294,-0.005032139144564499,0.0007335251298828866,-0.014374918176354702
2023-03-04,0.001258254139718928,0.0009344525838598279,-0.00012123930772446986,-0.0006770006354521765,0.00013017952776372981,0.0008278751107178829
2023-03-06,-0.0016443503578497884,0.012001474814623523,0.0018284560711450874,-0.00510933611720163,0.010012340406499304,0.029125289278612545
2023-03-07,-0.012769427174498891,-0.005241673957097865,0.06307959951190034,-0.0049879294399540605,0.008601130998260579,-0.010104310389723004
2023-03-08,0.031097620160109644,0.019090039642303124,-0.008117681741035011,-0.01535448921306335,0.0026717608598808684,0.0019113704560075283
2023-03-09,-0.00047964993592339175,-0.0009427762030765634,-0.005020794783052048,-0.0099832148372617,-0.0025433117176694112,0.002846178158494221
2023-03-10,-0.002588375846747359,-0.0906539680806177,-0.0020908816427365404,-0.013520751938847648,-0.0014087657536708213,0.024561789402632768
2023-03-11,-0.003050056660488129,0.005369582989511304,0.0004141269350651082,-0.00014835006049475753,0.0013237452358817118,0.0017085678817699988
2023-03-13,-0.001693611050603917,-0.006023584693400113,-0.00960511338159202,0.013185507259275564,0.004563969955085146,-0.003519750405567049
2023-03-14,0.020910939581501087,0.03436815645707001,0.012058160237062757,-0.0033441042539477193,-0.006924142682420838,-0.0005754750544215353
2023-03-15,0.0010253794794701265,-0.00042530497891615326,0.0019033271532924397,-0.008028792036684945,-0.009963548910966617,-0.0014551820377946489
2023-03-16,-0.021947947710507242,0.00704845337901725,-0.0017927372886039363,0.005411739731558022,0.003753842026416905,-0.004556972406920379
2023-03-17,0.041407217232383116,0.01718487355340586,0.0015738032858714879,-0.0020399643136783203,-0.009640992962473,0.0034362228188832937
2023-03-20,-0.0038356984312865054,0.01759872824444033,-0.005332425574641746,0.006260340266775362,0.004963051649540608,-0.009515190609554159
2023-03-21,-0.0009681086299510958,0.00029349989973744033,-0.004966482635817288,0.008089864282615315,-0.004308540648634708,0.012281259278613166
2023-03-22,0.007333660632986073,0.025194738025343964,-0.0006419392448292593,0.002789030258462227,-0.006608044107661248,0.0005924921181882286
2023-03-23,-0.002063999835234357,-0.001309814271250093,-7.194505379370145e-06,0.0009637987235782056,-0.012467338776757063,0.01129374079495347
2023-03-24,0.027192736891751425,0.030329840331112076,0.005275243117414317,-0.02244939039261988,0.005793087342686137,-0.0036088757217095473
2023-03-27,0.0005057252957314843,-0.004512458529234533,-0.01033412243235268,-0.0008117355938740907,0.011053821243046335,-0.02150823250630225
2023-03-28,0.0018807810627059546,0.00010788540257589688,0.0009350739284194637,0.001466791059277361,0.002911295622304376,0.002233886583651922
2023-03-29,-0.006608725264807673,0.0003693455463550111,0.035301589322458984,-0.005868781844089943,-0.00018805027580853242,-0.015490510726187947
2023-03-30,-0.0022120346214381096,0.001851030001454809,-0.038572720754261554,-0.013560812475886143,0.02051149017034539,-0.007789441252294681
2023-03-31,-0.047084064201775994,0.006663032767173108,-0.008093516170941652,-0.004212436927596555,0.010909111689028476,0.004956008877248287
2023-04-03,-0.004697142568532416,0.002229189835219141,5.8805356225466365e-05,-0.005870355122308644,-0.006738862425586497,-0.16588179013197304
2023-04-04,-0.014840716371808975,-0.009590976402279232,0.01769398709938826,0.0002300748704451642,-0.004013342953957991,-0.0023685627956936727
2023-04-05,-0.02079261636843824,0.004626511520027727,0.003961282415393879,-0.014316883567184878,0.004459893743241232,0.010645935444891508
2023-04-06,-0.06498862105972512,-0.001415433398125154,-0.0007241891696393963,-0.0015429889670691911,0.026140563032561508,0.01802987770301527
2023-04-10,9.033775049606562e-05,0.02119118951227694,0.0010212299308935092,-0.0013756378377135054,-0.003759856205323889,0.002630551738906101
2023-04-11,-0.05127422083404992,-0.0007247939970295311,-0.005754090626531586,-0.013275279429464147,-0.004888646741020738,-0.01941707584120547
2023-04-12,0.02933066239107967,-0.015549720237308664,-0.012474738527970219,0.0012329082978096684,-0.01437862735568938,-0.0026885059132110856
2023-04-13,-0.0011891393242187394,0.00654955158479906,-0.0004079279221029441,0.004415812900687794,-0.0037923696598288004,0.0016201924501160717
2023-04-14,0.0017369978943877226,0.004996354504941898,0.045073482712399686,0.00016503465637058377,0.006071399497147713,0.0006761607607787402
2023-04-17,-0.006482282528810425,-0.015052761152266855,-0.0034104086431068614,-0.02215896223261691,-0.0008872832507877387,0.006127232602217824
2023-04-18,0.018053937883626685,-0.0032455186659516933,-0.006846363108364478,-0.16408270864797234,-0.004657223370730234,0.00119467095851019
2023-04-19,0.002145965120605312,-0.0028330479008854825,0.0019126560973721774,0.009086916543525345,0.002702238175483164,0.038064903861442984
2023-04-20,0.005370253861120052,0.006294130142567077,0.002403052776283167,-0.07324543455758865,0.005852868722645013,-0.00792674027395152
2023-04-21,0.011992540490463154,0.000646911736505294,-0.007160529774055359,0.010832302568781786,0.001562431959303028,0.016182728017189677
2023-04-24,0.3510771847634346,-0.008829341025048877,-0.009224660376422184,0.030547109549279968,0.0008727454992019161,0.08019513630005796
2023-04-25,-0.09131245459397715,0.012686426249287574,-0.0002328637100405187,0.0045790573694757105,0.0032864838437097737,0.027723576405431636
2023-04-26,0.0025085006754735294,-0.00573465283039645,0.00011241823691796603,0.3010890197392812,-0.022039657149298807,0.001320700934336406
2023-04-27,0.0007338969146008093,-0.003135300695989261,-0.002202739265058071,0.00022723685151266416,0.0060292561778850125,-0.0019308809768683927
2023-04-28,0.004261052454886144,0.019197280704461663,-0.0071292092158553606,0.03634980377195506,-0.02572472121499737,-0.01607675805640397
2023-05-01,-0.009061185188759724,-0.00042416773608877704,-0.01998689585317759,0.4418757467015053,0.010322685277817042,-3.6905501771226186e-05
2023-05-02,-0.010818690529952851,-0.0018470731663990012,0.018255392097143382,0.0218142810365009,-0.10027594089515206,0.001954119434170145
2023-05-03,-0.002866818722740031,0.002305785794012255,0.1889144323793308,0.022636813308090063,0.03300608962378373,0.7595619880741616
2023-05-04,0.012741966206957625,-0.0035594048293981695,-0.013321431752823059,0.012888208508224005,0.0039904453817064004,0.012346838907105197
2023-05-05,-0.0010045998656060327,-0.0007894356164265479,-0.006503474199937409,0.002924968612028177,-0.0031308135952785514,0.0036463351582801088
2023-05-08,0.012095047031386754,0.01199400020161492,-0.00838111683780194,-0.005890873163805937,-0.0008767383744026733,-0.0016230362408816263
2023-05-09,0.0012869818265823724,-0.027101840137540252,0.01611864846847155,-0.0030785987072104812,0.011792560757956209,-0.0003808532895980098
2023-05-10,0.01015680997242601,-0.0020457875733448485,0.0027863458234409374,0.0047002579226266255,0.0006852191304656206,0.0007962428437038134
2023-05-11,0.012029617370280521,-0.0013081197024966131,0.00035214802171548346,-0.0014680192746052625,-0.005272852923547492,-0.0016387410532537896
2023-05-12,-0.0009053942012477652,0.01146069246917488,0.009910485917548503,-0.01414111528501407,-0.0017839260892644263,-0.002483758438566631
2023-05-15,0.0003367371562456689,0.02369761068508478,-0.006741619116575883,-0.013015339819641505,5.3265312527095104e-05,-0.0023778084533966734
2023-05-16,0.12461868545793225,-0.014265919546924027,0.257479155735408,0.03529638296110683,-0.02492361680750908,-0.0022207813217272744
2023-05-17,0.00042973560163930466,-0.007223886523571057,0.011130755445990759,0.01119373540519977,0.030787568413766668,0.0008302766527618757
2023-05-18,-0.0028820388322382644,-0.004783914755544069,0.0045613148913899145,0.03356868852632868,-0.0001745972949246782,0.0005135949464732018
2023-05-19,-0.749137189207981,-0.000632327487896309,-0.004130993934946743,-0.0056598021243910385,0.004032011089202953,0.0005035695360656834
2023-05-22,-0.0015856827838004889,0.02026914453988477,0.0016656239927187457,-0.022807749686541926,-0.0017979961347801999,0.002551859788362757
2023-05-23,-0.0033200753758890348,0.0015656424598671011,-0.0009154753834224939,-0.003205004445438483,-0.0022847840527868086,0.016177370193171194
2023-05-24,-0.03153188200657239,-0.024448468209375955,2.5640713161488995e-05,0.001065241897286565,0.0015143592853461248,0.014736493841062136
2023-05-25,0.025609302128541938,-0.0005224361851644149,-0.00589322492781739,0.0011016417634556667,0.0094224771781273,0.0019137028224601126
2023-05-26,-0.0034500799475660135,-0.007733434136854641,-0.010524560382538132,0.001794105709706524,-0.007701352221464168,-0.0027474949449172235
2023-05-30,0.0003685346807700597,-0.008375953046689094,0.005137907806179543,0.0022261302276671492,-0.0010075796695835154,-0.005275816044996425
2023-05-31,0.03399567627220449,0.0008857891652067849,0.0040334918155587275,-1.3916250528931486,-0.019510548939301188,0.004082671713284473
2023-06-01,0.0030520379348448995,-0.0051485617635178916,0.07601145942874152,-0.004829974030106003,0.005439435377933254,0.001268743568639549
2023-06-02,0.02205346227510027,-7.331306683153675e-05,-0.0020721278261300433,-0.001241000605634425,0.010008296747513678,-0.012682589243103183
2023-06-05,-0.00023575332641427986,-0.03592341107614144,0.0033667785503858137,0.0014741543008733248,0.0024166425557779576,-0.005752211276290302
2023-06-06,-0.16561714061342994,-0.0056178271993017875,0.01861754864308263,-0.010477462845264598,0.022306847654616768,0.03791088623534657
2023-06-07,-0.002186305248620794,-0.0010908710880274744,-0.006230520764021187,-0.026334065580906,0.0013915092521548246,-0.013256398152931186
2023-06-08,0.0012303074832287564,0.00015158140446686698,0.043289226991714364,0.003253448276803348,0.14718760631869912,0.007742629079197185
2023-06-09,0.002287906638073336,-0.08971964189378145,0.003905401459589062,-0.019793021065904484,0.007021303918072474,-0.005699206451564221
2023-06-12,-0.002900535546775355,0.00530614469088738,0.008562069986120444,0.0882315071351571,0.1093670816213394,-0.001584800866936306
2023-06-13,0.016233341523458265,-0.0007038798020144156,0.028312126225996524,0.009796034955956162,-0.000983232240705364,0.00035830312755259525
2023-06-14,-0.02197099536530308,0.013227340418549815,0.0471374678364399,0.010070289131821994,0.018169751463179944,-2.5946470708827842
2023-06-15,-0.006559058492553831,-0.005381624845396735,-0.01901727223621687,-0.008944227749544092,0.002130044502186219,-0.0005182458193445537
2023-06-16,-0.05510795388210599,0.009176730274255829,-0.018166160267350896,-0.006440552839697128,-0.0005453453536748489,-0.004799666805112638
2023-06-20,-0.0009018671028058067,-0.006605656982921806,-0.0018970105075491164,0.013352965396131263,0.0006503133658993723,-0.002106554696463165
2023-06-21,-0.034592135449173556,-0.04460274893800817,-0.0029529434136283204,-0.0004278074653752492,0.0004197878846312138,0.03873375777037426
2023-06-22,0.004077286663103964,0.0005550025552185505,-0.06027935611115487,0.0023594635033516707,-0.005545797943833547,0.003052051333040203
2023-06-23,0.000618994519960393,-0.024737893754765768,-51.93385555122632,-0.002546654829115069,-0.014572811534844052,0.002107530111368575
2023-06-26,0.005887889024828198,-0.017193357350224755,-0.0017281580549028278,-0.0002634997547571316,0.0050285885596723316,0.11179871929442162
2023-06-27,0.057594930260544665,0.003187775647294518,0.004868421124316935,-0.031087680131647585,-0.0005848044063769709,-0.010226384298766426
2023-06-28,-0.04881402237659887,-0.02636111811557001,-0.0004731525847935811,-0.0008972491338033612,0.0019034504377268926,0.0014770026041449648
2023-06-29,-0.013657677830454993,-0.01664331754707579,0.0060252048173832905,0.018325273880860433,0.14517132977667205,0.00041227603292933585
2023-06-30,0.0007156481915801858,-0.0030229032845039915,0.0012616821078097265,0.005059737730385882,-0.0006765772743253362,0.0006723266507542889
2023-07-03,0.0026091682650104175,-0.014251356881935804,-0.0014323457587865948,0.06451770848968551,-0.000829036196098679,-0.0005015730799161139
2023-07-05,-0.010668334325088229,-0.13998437733725275,-0.005480758192667361,-0.0011278204800716594,0.0029195979239583416,9.202502563419258e-05
2023-07-06,0.004119317423281307,-0.0016261685174571538,-0.002619111548006247,-0.015163026610025686,-0.022532281338672158,-0.015546481557433697
2023-07-07,-0.11958641346642158,0.0012739748243460359,0.0011214111320472634,0.03627667729599356,-0.0013381237582102401,0.003406834087841071
